"","inv2","inv3","website"
"2276","Frank Caufield","5388578242691072","http://www.seed-db.com/investorgraph/investorview?investorid=5388578242691072"
"2277","Frank Sica","6348924025569280","http://www.seed-db.com/investorgraph/investorview?investorid=6348924025569280"
"2278","Frank Wilder","5652930782822400","http://www.seed-db.com/investorgraph/investorview?investorid=5652930782822400"
"2279","Franklyn Chien","6029968928669696","http://www.seed-db.com/investorgraph/investorview?investorid=6029968928669696"
"2280","François Derbaix","6300993532723200","http://www.seed-db.com/investorgraph/investorview?investorid=6300993532723200"
"2281","Fraser McCombs Capital","5214868693057536","http://www.seed-db.com/investorgraph/investorview?investorid=5214868693057536"
"2282","Fred Cheng","5731477195063296","http://www.seed-db.com/investorgraph/investorview?investorid=5731477195063296"
"2283","Fred Destin","4665097712566272","http://www.seed-db.com/investorgraph/investorview?investorid=4665097712566272"
"2284","Fred Smith","4638204774842368","http://www.seed-db.com/investorgraph/investorview?investorid=4638204774842368"
"2285","Frederic Boulanger","6359610189414400","http://www.seed-db.com/investorgraph/investorview?investorid=6359610189414400"
"2286","Frederic Court","4859610578026496","http://www.seed-db.com/investorgraph/investorview?investorid=4859610578026496"
"2287","Frederic Montagnon","4926840137318400","http://www.seed-db.com/investorgraph/investorview?investorid=4926840137318400"
"2288","Frederik Fleck","4588569448415232","http://www.seed-db.com/investorgraph/investorview?investorid=4588569448415232"
"2289","Fredrik Nylander","5700682464100352","http://www.seed-db.com/investorgraph/investorview?investorid=5700682464100352"
"2290","Freestyle Capital","4890519578607616","http://www.seed-db.com/investorgraph/investorview?investorid=4890519578607616"
"2291","Fresco Capital","4760316302852096","http://www.seed-db.com/investorgraph/investorview?investorid=4760316302852096"
"2292","Fresh Source Capital","5939488953991168","http://www.seed-db.com/investorgraph/investorview?investorid=5939488953991168"
"2293","Fresh VC","5215219106185216","http://www.seed-db.com/investorgraph/investorview?investorid=5215219106185216"
"2294","FreshTracks Capital","5767457411170304","http://www.seed-db.com/investorgraph/investorview?investorid=5767457411170304"
"2295","Friends &amp; Family","5169215313018880","http://www.seed-db.com/investorgraph/investorview?investorid=5169215313018880"
"2296","Fritz Lanman","4710599908917248","http://www.seed-db.com/investorgraph/investorview?investorid=4710599908917248"
"2297","Frog Capital","5779767219453952","http://www.seed-db.com/investorgraph/investorview?investorid=5779767219453952"
"2298","Frontline Ventures","5104940083052544","http://www.seed-db.com/investorgraph/investorview?investorid=5104940083052544"
"2299","Frumtak 2","59815373716848642","http://www.seed-db.com/investorgraph/investorview?investorid=59815373716848642"
"2300","Frumtak Investment Fund","6544619126915072","http://www.seed-db.com/investorgraph/investorview?investorid=6544619126915072"
"2301","Fuel Capital","4948457613688832","http://www.seed-db.com/investorgraph/investorview?investorid=4948457613688832"
"2302","Fuel Ventures Fund","5668331830902784","http://www.seed-db.com/investorgraph/investorview?investorid=5668331830902784"
"2303","Fueled","4936491029495808","http://www.seed-db.com/investorgraph/investorview?investorid=4936491029495808"
"2304","Fulcrum","4687857788649472","http://www.seed-db.com/investorgraph/investorview?investorid=4687857788649472"
"2305","Fulcrum Equity Partners","6231664439066624","http://www.seed-db.com/investorgraph/investorview?investorid=6231664439066624"
"2306","Full Circle Capital","5358467388801024","http://www.seed-db.com/investorgraph/investorview?investorid=5358467388801024"
"2307","Full Tilt Capital","5764320407322624","http://www.seed-db.com/investorgraph/investorview?investorid=5764320407322624"
"2308","Fullstack Sports Ventures","5129853208625152","http://www.seed-db.com/investorgraph/investorview?investorid=5129853208625152"
"2309","Fund for Arkansas&#39; Future","589516932068147239","http://www.seed-db.com/investorgraph/investorview?investorid=589516932068147239"
"2310","Fundable","5076398498643968","http://www.seed-db.com/investorgraph/investorview?investorid=5076398498643968"
"2311","Fundación Chile","6468311948722176","http://www.seed-db.com/investorgraph/investorview?investorid=6468311948722176"
"2312","FundersClub","5129583531655168","http://www.seed-db.com/investorgraph/investorview?investorid=5129583531655168"
"2313","FundersGuild","5755474720849920","http://www.seed-db.com/investorgraph/investorview?investorid=5755474720849920"
"2314","Fung Capital USA","6030615694540800","http://www.seed-db.com/investorgraph/investorview?investorid=6030615694540800"
"2315","FuturePlay","5987686154240000","http://www.seed-db.com/investorgraph/investorview?investorid=5987686154240000"
"2316","FuturePlay","6048392429961216","http://www.seed-db.com/investorgraph/investorview?investorid=6048392429961216"
"2317","Fyrfly Venture Partners","5144218179731456","http://www.seed-db.com/investorgraph/investorview?investorid=5144218179731456"
"2318","G-Startup Worldwide","5675033758269440","http://www.seed-db.com/investorgraph/investorview?investorid=5675033758269440"
"2319","G2T3V","494755392572620823","http://www.seed-db.com/investorgraph/investorview?investorid=494755392572620823"
"2320","G2T3V","632146580891238423","http://www.seed-db.com/investorgraph/investorview?investorid=632146580891238423"
"2321","GCI Capital Co., Ltd.","5725542556893184","http://www.seed-db.com/investorgraph/investorview?investorid=5725542556893184"
"2322","GCINNOVATION","4530393982173184","http://www.seed-db.com/investorgraph/investorview?investorid=4530393982173184"
"2323","GE Ventures","4560747426217984","http://www.seed-db.com/investorgraph/investorview?investorid=4560747426217984"
"2324","GEIF Ventures","4553745555783680","http://www.seed-db.com/investorgraph/investorview?investorid=4553745555783680"
"2325","GGM Capital","4752390204948480","http://www.seed-db.com/investorgraph/investorview?investorid=4752390204948480"
"2326","GGV Capital","5786183468580864","http://www.seed-db.com/investorgraph/investorview?investorid=5786183468580864"
"2327","GIC","5751103182340096","http://www.seed-db.com/investorgraph/investorview?investorid=5751103182340096"
"2328","GIC","6089908007469056","http://www.seed-db.com/investorgraph/investorview?investorid=6089908007469056"
"2329","GIG","5634718947082240","http://www.seed-db.com/investorgraph/investorview?investorid=5634718947082240"
"2330","GMO VenturePartners","6622932218413056","http://www.seed-db.com/investorgraph/investorview?investorid=6622932218413056"
"2331","GMT ehf","6211025154080768","http://www.seed-db.com/investorgraph/investorview?investorid=6211025154080768"
"2332","GP Bullhound","4698644619984896","http://www.seed-db.com/investorgraph/investorview?investorid=4698644619984896"
"2333","GP Bullhound","4812212946337792","http://www.seed-db.com/investorgraph/investorview?investorid=4812212946337792"
"2334","GP Ventures","6587203777986560","http://www.seed-db.com/investorgraph/investorview?investorid=6587203777986560"
"2335","GQY","5951611918614528","http://www.seed-db.com/investorgraph/investorview?investorid=5951611918614528"
"2336","GRA Venture Fund, LLC","6040211087687680","http://www.seed-db.com/investorgraph/investorview?investorid=6040211087687680"
"2337","GREE Ventures","4887066546536448","http://www.seed-db.com/investorgraph/investorview?investorid=4887066546536448"
"2338","GREE Ventures","5647960280924160","http://www.seed-db.com/investorgraph/investorview?investorid=5647960280924160"
"2339","GRP Partners","5053848863375360","http://www.seed-db.com/investorgraph/investorview?investorid=5053848863375360"
"2340","GSF","5821736029257728","http://www.seed-db.com/investorgraph/investorview?investorid=5821736029257728"
"2341","GSV Acceleration","5196757860352000","http://www.seed-db.com/investorgraph/investorview?investorid=5196757860352000"
"2342","GSV Capital","5895125045608448","http://www.seed-db.com/investorgraph/investorview?investorid=5895125045608448"
"2343","GSV Ventures","5686102727852032","http://www.seed-db.com/investorgraph/investorview?investorid=5686102727852032"
"2344","GV","6378796781404160","http://www.seed-db.com/investorgraph/investorview?investorid=6378796781404160"
"2345","GVA","5184067200876544","http://www.seed-db.com/investorgraph/investorview?investorid=5184067200876544"
"2346","GVA capital","4708171268489216","http://www.seed-db.com/investorgraph/investorview?investorid=4708171268489216"
"2347","GVEP International","6477714806538240","http://www.seed-db.com/investorgraph/investorview?investorid=6477714806538240"
"2348","Gabe Kapler","6621796363141120","http://www.seed-db.com/investorgraph/investorview?investorid=6621796363141120"
"2349","Gabe Turner","4987594819502080","http://www.seed-db.com/investorgraph/investorview?investorid=4987594819502080"
"2350","Gabor Cselle","5858715802533888","http://www.seed-db.com/investorgraph/investorview?investorid=5858715802533888"
"2351","Gabriel Colla","5102310321553408","http://www.seed-db.com/investorgraph/investorview?investorid=5102310321553408"
"2352","Gabriel Hammond","5652330494033920","http://www.seed-db.com/investorgraph/investorview?investorid=5652330494033920"
"2353","Gabriel Investments","4959422665195520","http://www.seed-db.com/investorgraph/investorview?investorid=4959422665195520"
"2354","Gabriel Prat","6066946940338176","http://www.seed-db.com/investorgraph/investorview?investorid=6066946940338176"
"2355","Gabriel Rozman","6438206480318464","http://www.seed-db.com/investorgraph/investorview?investorid=6438206480318464"
"2356","Gabriell Weinberg","6667691712577536","http://www.seed-db.com/investorgraph/investorview?investorid=6667691712577536"
"2357","Gabriella Draney","6596182792994816","http://www.seed-db.com/investorgraph/investorview?investorid=6596182792994816"
"2358","Gady Nemirovsky","5156857207324672","http://www.seed-db.com/investorgraph/investorview?investorid=5156857207324672"
"2359","Gagarin Capital Partners","5663902914314240","http://www.seed-db.com/investorgraph/investorview?investorid=5663902914314240"
"2360","Gagnon Securities","4534266805354496","http://www.seed-db.com/investorgraph/investorview?investorid=4534266805354496"
"2361","Gale Bowman","4595230544232448","http://www.seed-db.com/investorgraph/investorview?investorid=4595230544232448"
"2362","Galen Ward","4787487100633088","http://www.seed-db.com/investorgraph/investorview?investorid=4787487100633088"
"2363","Galeo-Ventures","6732157531717632","http://www.seed-db.com/investorgraph/investorview?investorid=6732157531717632"
"2364","Galvanize","5797043247251456","http://www.seed-db.com/investorgraph/investorview?investorid=5797043247251456"
"2365","Galvanize Ventures","5456144491347968","http://www.seed-db.com/investorgraph/investorview?investorid=5456144491347968"
"2366","GameFounders","6630276243390464","http://www.seed-db.com/investorgraph/investorview?investorid=6630276243390464"
"2367","GammaRebels","5430758009208832","http://www.seed-db.com/investorgraph/investorview?investorid=5430758009208832"
"2368","Gandyr Group","6203287183294464","http://www.seed-db.com/investorgraph/investorview?investorid=6203287183294464"
"2369","Gang Wang","6188483857088512","http://www.seed-db.com/investorgraph/investorview?investorid=6188483857088512"
"2370","Gangwon Technology Holdings","6498573575258112","http://www.seed-db.com/investorgraph/investorview?investorid=6498573575258112"
"2371","Garage Capital","6171755836080128","http://www.seed-db.com/investorgraph/investorview?investorid=6171755836080128"
"2372","Garland Capital Group","4958543102869504","http://www.seed-db.com/investorgraph/investorview?investorid=4958543102869504"
"2373","Garrett Camp","5456042481680384","http://www.seed-db.com/investorgraph/investorview?investorid=5456042481680384"
"2374","Garrett Goldberg","6287001686900736","http://www.seed-db.com/investorgraph/investorview?investorid=6287001686900736"
"2375","Garry Tan","6237427395985408","http://www.seed-db.com/investorgraph/investorview?investorid=6237427395985408"
